ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2020-02-25 04:13:41,2020-02-25 04:16:01,139.870,93.184.220.29,217.15.20.194,80,61381,TCP,...A..S.,0,0,12,6012,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:02,2020-02-25 04:16:02,0.000,77.111.247.11,217.15.20.194,443,62899,TCP,...A..S.,0,0,13,5250,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:59,2020-02-25 04:16:02,2.800,77.111.247.11,217.15.20.194,443,62921,TCP,...A..S.,0,0,21,5324,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:55:18,2020-02-25 04:16:03,1245.650,13.83.65.43,217.15.20.194,443,64867,TCP,.E.A..S.,0,2,82,23735,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:04,2020-02-25 04:16:04,0.000,89.211.237.161,217.15.20.194,17384,80,TCP,......S.,0,0,3,120,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:59,2020-02-25 04:16:04,5.240,77.111.247.11,217.15.20.194,443,62930,TCP,...A..S.,0,0,23,6320,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:02,2020-02-25 04:16:04,2.430,77.111.247.11,217.15.20.194,443,62939,TCP,...A..S.,0,0,19,7872,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:59,2020-02-25 04:16:04,5.280,77.111.247.11,217.15.20.194,443,62925,TCP,...A..S.,0,0,20,9360,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:58,2020-02-25 04:16:04,6.580,185.26.182.106,217.15.20.194,443,62896,TCP,...A..S.,0,0,10,4926,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:58,2020-02-25 04:16:04,6.590,77.111.247.11,217.15.20.194,443,62894,TCP,...A..S.,0,0,81,86188,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:59,2020-02-25 04:16:04,5.290,77.111.247.11,217.15.20.194,443,62924,TCP,...A..S.,0,0,21,3086,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:02,2020-02-25 04:16:04,2.300,77.111.247.11,217.15.20.194,443,62941,TCP,...A..S.,0,0,20,9119,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:02,2020-02-25 04:16:04,2.250,77.111.247.11,217.15.20.194,443,62948,TCP,...A..S.,0,0,20,9208,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:02,2020-02-25 04:16:04,2.290,77.111.247.11,217.15.20.194,443,62946,TCP,...A..S.,0,0,24,12940,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:59,2020-02-25 04:16:04,5.220,77.111.247.11,217.15.20.194,443,62931,TCP,...A..S.,0,0,20,6992,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:03,2020-02-25 04:16:05,1.260,68.232.34.200,217.15.20.194,443,53997,TCP,...A..S.,0,0,19,11112,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:03,2020-02-25 04:16:05,1.450,13.94.102.123,217.15.20.194,443,54032,TCP,...A..S.,0,0,13,7253,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:05,2020-02-25 04:16:06,60.070,95.100.189.229,217.15.20.194,80,55982,TCP,...A..S.,0,0,6,2113,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:05,2020-02-25 04:16:06,60.080,95.100.189.229,217.15.20.194,80,55983,TCP,...A..S.,0,0,6,1990,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:06,2020-02-25 04:16:06,60.030,104.75.14.238,217.15.20.194,80,56648,TCP,...A..S.,0,0,6,1791,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:51,2020-02-25 04:16:07,15.420,196.54.114.239,217.15.20.194,774,55491,TCP,...A..S.,0,0,56,61345,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:51,2020-02-25 04:16:07,15.650,196.54.114.239,217.15.20.194,774,55482,TCP,...A..S.,0,0,39,38607,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:20,2020-02-25 04:16:08,48.020,104.18.24.243,217.15.20.194,80,59984,TCP,...A..S.,0,0,7,2783,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:20,2020-02-25 04:16:08,48.020,104.18.24.243,217.15.20.194,80,59985,TCP,...A..S.,0,0,7,2782,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:20,2020-02-25 04:16:08,48.010,104.18.24.243,217.15.20.194,80,59986,TCP,...A..S.,0,0,7,2782,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:05,2020-02-25 04:16:09,4.230,89.211.237.161,217.15.20.194,45033,80,TCP,......S.,0,0,7,427,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:23,2020-02-25 04:16:11,48.010,104.18.24.243,217.15.20.194,80,60212,TCP,...A..S.,0,0,8,2823,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:24,2020-02-25 04:16:12,48.020,104.18.24.243,217.15.20.194,80,60214,TCP,...A..S.,0,0,7,2782,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:13:37,2020-02-25 04:16:12,155.220,77.221.137.42,217.15.20.194,443,50322,TCP,...A..S.,0,0,20,10596,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:13:32,2020-02-25 04:16:12,160.030,104.16.76.166,217.15.20.194,443,50315,TCP,.E.A..S.,0,0,19,5766,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:01,2020-02-25 04:16:13,11.500,88.212.201.210,217.15.20.194,443,50374,TCP,...A..S.,0,0,12,5983,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:41,2020-02-25 04:16:14,33.670,87.250.251.119,217.15.20.194,443,50366,TCP,...A..S.,0,0,243,38044,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:27,2020-02-25 04:16:15,48.010,104.18.24.243,217.15.20.194,80,53959,TCP,...A..S.,0,0,7,2782,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:09,2020-02-25 04:16:15,6.040,89.211.237.161,217.15.20.194,45109,80,TCP,......S.,0,0,5,224,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:12:16,2020-02-25 04:16:16,240.070,173.194.222.95,217.15.20.194,443,50235,TCP,...A..S.,0,0,22,6462,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:12:15,2020-02-25 04:16:16,240.650,64.233.165.198,217.15.20.194,443,63973,TCP,...A..S.,0,0,58,57408,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:16,2020-02-25 04:16:16,0.000,46.229.168.148,217.15.20.194,2618,80,TCP,......S.,0,0,6,535,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:56,2020-02-25 04:16:16,20.830,176.9.7.240,217.15.20.194,443,50370,TCP,...A..S.,0,0,16,4991,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:17,2020-02-25 04:16:17,0.000,46.229.168.130,217.15.20.194,32868,80,TCP,......S.,0,0,8,726,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:13:17,2020-02-25 04:16:17,180.180,138.201.48.25,217.15.20.194,443,50283,TCP,.E.A..S.,0,0,18,7709,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:20,2020-02-25 04:16:19,59.050,81.19.104.117,217.15.20.194,443,59982,TCP,...A..S.,0,0,19,2809,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:58,2020-02-25 04:16:19,20.470,81.19.104.117,217.15.20.194,443,64515,TCP,...A..S.,0,0,6,534,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:57,2020-02-25 04:16:19,22.130,82.202.184.163,217.15.20.194,443,65163,TCP,...A..S.,0,0,7,967,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:33,2020-02-25 04:16:21,48.010,104.18.24.243,217.15.20.194,80,53964,TCP,...A..S.,0,0,7,2783,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:10,2020-02-25 04:16:21,11.040,92.118.38.58,217.15.20.194,42954,25,TCP,......S.,0,0,18,1031,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:14:36,2020-02-25 04:16:22,106.570,34.226.70.133,217.15.20.194,443,57226,TCP,...A..S.,0,0,13,6147,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:53,2020-02-25 04:16:23,30.830,95.100.189.95,217.15.20.194,443,65159,TCP,...A..S.,0,0,25,19477,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:13:54,2020-02-25 04:16:25,151.070,52.114.75.79,217.15.20.194,443,55047,TCP,...A..S.,0,0,15,7603,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:15:49,2020-02-25 04:16:29,40.570,13.114.132.75,217.15.20.194,443,50368,TCP,...A..S.,0,0,9,982,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:12:29,2020-02-25 04:16:30,241.080,173.194.73.190,217.15.20.194,443,49254,TCP,...A..S.,0,0,39,6586,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:13:32,2020-02-25 04:16:32,179.710,152.199.19.160,217.15.20.194,443,50308,TCP,.E.A..S.,0,0,32,18850,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 04:16:18,2020-02-25 04:16:33,15.150,213.180.204.44,217.15.20.194,443,50381,TCP,...A..S.,0,0,15,7065,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
